Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Bosnia and Herzegovina,5/21/22,377709,15783,,,0,,11512.65767804646,,,,,70,BIH,2022/05/21,0,1924950,0
Botswana,4/24/22,305859,2688,,,0,,13006.28288949131,,,,,72,BWA,2022/04/24,0,2517260,0
Botswana,4/28/22,305984,2688,,,125,,13011.598362834211,,,,,72,BWA,2022/04/28,0,2517260,0
Botswana,5/4/22,306200,2690,,,216,,13020.783500770744,,,,,72,BWA,2022/05/04,2,2517260,0
Botswana,5/10/22,306324,2690,,,124,,13026.056450326902,,,,,72,BWA,2022/05/10,0,2517260,0
Botswana,5/17/22,306614,2692,,,290,,13038.388348482433,,,,,72,BWA,2022/05/17,2,1920000,0
Botswana,5/21/22,306614,2692,,,0,,13038.388348482433,,,,,72,BWA,2022/05/21,0,1920000,0
Brazil,4/24/22,30349463,662891,,,3655,,14278.108479309894,,,,,76,BRA,2022/04/24,36,426686042,2045
Brazil,4/25/22,30355919,662964,,,6456,,14281.145747822437,,,,,76,BRA,2022/04/25,73,426987455,301413
Brazil,4/26/22,30378061,663108,,,22142,,14291.562600270496,,,,,76,BRA,2022/04/26,144,427262945,275490
Brazil,4/27/22,30399004,663350,,,20943,,14301.415375124609,,,,,76,BRA,2022/04/27,242,427262945,0
Brazil,4/28/22,30418920,663464,,,19916,,14310.784990938699,,,,,76,BRA,2022/04/28,114,428179278,916333
Brazil,4/29/22,30433042,663649,,,14122,,14317.428780581527,,,,,76,BRA,2022/04/29,185,428748714,569436
Brazil,4/30/22,30448236,663736,,,15194,,14324.576899816277,,,,,76,BRA,2022/04/30,87,429202399,453685
Brazil,5/1/22,30454499,663752,,,6263,,14327.523370184004,,,,,76,BRA,2022/05/01,16,429202399,0
Brazil,5/2/22,30460997,663838,,,6498,,14330.580397878317,,,,,76,BRA,2022/05/02,86,430000411,798012
Brazil,5/3/22,30482429,663930,,,21432,,14340.663226063072,,,,,76,BRA,2022/05/03,92,430435333,434922
Brazil,5/4/22,30502501,663994,,,20072,,14350.106233123748,,,,,76,BRA,2022/05/04,64,430951275,515942
Brazil,5/5/22,30524183,664131,,,21682,,14360.306675485723,,,,,76,BRA,2022/05/05,137,431278922,327647
Brazil,5/6/22,30543908,664326,,,19725,,14369.586434068417,,,,,76,BRA,2022/05/06,195,431859321,580399
Brazil,5/7/22,30558530,664361,,,14622,,14376.465452065686,,,,,76,BRA,2022/05/07,35,432025086,165765
Brazil,5/8/22,30564536,664374,,,6006,,14379.29101505923,,,,,76,BRA,2022/05/08,13,432134475,109389
Brazil,5/9/22,30574245,664426,,,9709,,14383.858679245763,,,,,76,BRA,2022/05/09,52,432354816,220341
Brazil,5/10/22,30594388,664624,,,20143,,14393.335088732769,,,,,76,BRA,2022/05/10,198,432639345,284529
Brazil,5/11/22,30617786,664750,,,23398,,14404.342834807185,,,,,76,BRA,2022/05/11,126,434019486,1380141
Brazil,5/12/22,30639130,664874,,,21344,,14414.384262801559,,,,,76,BRA,2022/05/12,124,435017274,997788
Brazil,5/13/22,30664739,665012,,,25609,,14426.432188659313,,,,,76,BRA,2022/05/13,138,435185477,168203
Brazil,5/14/22,30682094,665104,,,17355,,14434.596964841956,,,,,76,BRA,2022/05/14,92,435226309,40832
Brazil,5/15/22,30688390,665150,,,6296,,14437.558960281076,,,,,76,BRA,2022/05/15,46,435243423,17114
Brazil,5/16/22,30701900,665216,,,13510,,14443.914830418069,,,,,76,BRA,2022/05/16,66,435312095,68672
Brazil,5/20/22,30762413,665722,,,60513,,14472.383577242634,,,,,76,BRA,2022/05/20,506,437099610,162959
Brazil,5/21/22,30762413,665720,,,0,,14472.383577242634,,,,,76,BRA,2022/05/21,,437141952,42342
Brunei,4/24/22,141119,218,,,105,,32257.024844393953,,,,,96,BRN,2022/04/24,0,1084543,0
Brunei,4/25/22,141269,218,,,150,,32291.311890976336,,,,,96,BRN,2022/04/25,0,1084543,0
Brunei,4/26/22,141405,218,,,136,,32322.398813211028,,,,,96,BRN,2022/04/26,0,1084543,0
Brunei,4/27/22,141531,218,,,126,,32351.199932340227,,,,,96,BRN,2022/04/27,0,1084543,0
Brunei,4/28/22,141629,218,,,98,,32373.60080277405,,,,,96,BRN,2022/04/28,0,1084543,0
Brunei,4/29/22,141748,218,,,119,,32400.801859729407,,,,,96,BRN,2022/04/29,0,1084543,0
Brunei,4/30/22,141850,218,,,102,,32424.117051405425,,,,,96,BRN,2022/04/30,0,1084543,0
Brunei,5/1/22,141911,218,,,61,,32438.060450348927,,,,,96,BRN,2022/05/01,0,1084543,0
Brunei,5/3/22,141976,218,,,65,,32452.918170534627,,,,,96,BRN,2022/05/03,0,1084543,0
Brunei,5/4/22,142166,218,,,190,,32496.348429538975,,,,,96,BRN,2022/05/04,0,1084543,0
Brunei,5/5/22,142312,218,,,146,,32529.72115487916,,,,,96,BRN,2022/05/05,0,1084543,0
Brunei,5/6/22,142465,218,,,153,,32564.69394239319,,,,,96,BRN,2022/05/06,0,1084543,0
Brunei,5/7/22,142627,218,,,162,,32601.723952702163,,,,,96,BRN,2022/05/07,0,1084543,0
Brunei,5/8/22,142858,218,,,231,,32654.52600443903,,,,,96,BRN,2022/05/08,0,1084543,0
Brunei,5/9/22,143107,219,,,249,,32711.44250176578,,,,,96,BRN,2022/05/09,1,1084543,0
Brunei,5/10/22,143372,219,,,265,,32772.01628406133,,,,,96,BRN,2022/05/10,0,1084543,0
Brunei,5/11/22,143616,219,,,244,,32827.78987983533,,,,,96,BRN,2022/05/11,0,1124061,0
Brunei,5/12/22,143866,219,,,250,,32884.93495747264,,,,,96,BRN,2022/05/12,0,1124061,0
Brunei,5/13/22,144136,220,,,270,,32946.65164132092,,,,,96,BRN,2022/05/13,1,1124061,0
Brunei,5/14/22,144411,220,,,275,,33009.51122672195,,,,,96,BRN,2022/05/14,0,1124061,0
Brunei,5/15/22,144659,220,,,248,,33066.19914373816,,,,,96,BRN,2022/05/15,0,1124061,0
Brunei,5/16/22,144956,221,,,297,,33134.087495971275,,,,,96,BRN,2022/05/16,1,1124061,0
Brunei,5/17/22,145221,221,,,265,,33194.661278266816,,,,,96,BRN,2022/05/17,0,1124061,0
Brunei,5/18/22,145521,221,,,300,,33263.235371431576,,,,,96,BRN,2022/05/18,0,1124061,0
Brunei,5/19/22,145783,221,,,262,,33323.12341279547,,,,,96,BRN,2022/05/19,0,1124061,0
Brunei,5/20/22,146044,221,,,261,,33382.78287384881,,,,,96,BRN,2022/05/20,0,1124061,0
Brunei,5/21/22,146315,221,,,271,,33444.728138007646,,,,,96,BRN,2022/05/21,0,1124061,0
Bulgaria,4/24/22,1153129,36854,,,237,,16595.49726593504,,,,,100,BGR,2022/04/24,5,4376568,11
Bulgaria,4/25/22,1153506,36856,,,377,,16600.922940312546,,,,,100,BGR,2022/04/25,2,4376702,134
Bulgaria,4/26/22,1154646,36879,,,1140,,16617.329488828076,,,,,100,BGR,2022/04/26,23,4378019,1317
Bulgaria,4/27/22,1155387,36887,,,741,,16627.993745363172,,,,,100,BGR,2022/04/27,8,4379356,1337
Bulgaria,4/28/22,1155975,36901,,,588,,16636.456070386972,,,,,100,BGR,2022/04/28,14,4380914,1558
Bulgaria,4/29/22,1156466,36911,,,491,,16643.522399616028,,,,,100,BGR,2022/04/29,10,4382349,1435
Bulgaria,4/30/22,1156729,36913,,,263,,16647.30741914198,,,,,100,BGR,2022/04/30,2,4382663,314
Bulgaria,5/1/22,1156971,36918,,,242,,16650.790212774224,,,,,100,BGR,2022/05/01,5,4382733,70
Bulgaria,5/2/22,1157199,36920,,,228,,16654.07152247733,,,,,100,BGR,2022/05/02,2,4382850,117
Bulgaria,5/3/22,1157919,36947,,,720,,16664.43355311872,,,,,100,BGR,2022/05/03,27,4384884,2034
Bulgaria,5/4/22,1158354,36953,,,435,,16670.693946631225,,,,,100,BGR,2022/05/04,6,4384884,0
Bulgaria,5/5/22,1158793,36965,,,439,,16677.011906980628,,,,,100,BGR,2022/05/05,12,4386026,1142
Bulgaria,5/6/22,1158949,36965,,,156,,16679.257013619594,,,,,100,BGR,2022/05/06,0,4386149,123
Bulgaria,5/7/22,1159150,36966,,,201,,16682.149747173647,,,,,100,BGR,2022/05/07,1,4386264,115
Bulgaria,5/8/22,1159301,36973,,,151,,16684.322895266494,,,,,100,BGR,2022/05/08,7,4386339,75
Bulgaria,5/9/22,1159925,36994,,,624,,16693.303321822365,,,,,100,BGR,2022/05/09,21,4387231,892
Bulgaria,5/10/22,1160347,37007,,,422,,16699.376623114957,,,,,100,BGR,2022/05/10,13,4388303,1072
Bulgaria,5/11/22,1160706,37019,,,359,,16704.543246726425,,,,,100,BGR,2022/05/11,12,4389337,1034
Bulgaria,5/12/22,1161038,37035,,,332,,16709.321294188845,,,,,100,BGR,2022/05/12,16,4390280,943
Bulgaria,5/13/22,1161351,37043,,,313,,16713.825899176,,,,,100,BGR,2022/05/13,8,4391093,813
Bulgaria,5/14/22,1161504,37045,,,153,,16716.027830687297,,,,,100,BGR,2022/05/14,2,4391289,196
Bulgaria,5/15/22,1161630,37048,,,126,,16717.84118604954,,,,,100,BGR,2022/05/15,3,4391362,73
Bulgaria,5/16/22,1161992,37059,,,362,,16723.050984788682,,,,,100,BGR,2022/05/16,11,4392086,724
Bulgaria,5/17/22,1162449,37065,,,457,,16729.62799590412,,,,,100,BGR,2022/05/17,6,4392866,780
Bulgaria,5/18/22,1162724,37071,,,275,,16733.58571594076,,,,,100,BGR,2022/05/18,6,4393637,771
Bulgaria,5/19/22,1162986,37078,,,262,,16737.35634375749,,,,,100,BGR,2022/05/19,7,4394404,767
Bulgaria,5/20/22,1163225,37087,,,239,,16740.79596226206,,,,,100,BGR,2022/05/20,9,4395053,649
Bulgaria,5/21/22,1163317,37090,,,92,,16742.119999510684,,,,,100,BGR,2022/05/21,3,4395117,64
Burkina Faso,4/24/22,20865,383,,,0,,99.81688039550544,,,,,854,BFA,2022/04/24,0,3320425,0
